COCONUT_ID,SMILES,Molecular_Weight,NP_Likeness,QED_Score,Synthetic_Accessibility
CNP0123441.1,C=C1[C@@H]2[C@H]3OC(=O)[C@@H](O)[C@@H]3[C@@H](O)CC(=C)[C@@H]2C[C@@H]1O,266.29299999999995,3.285755612638221,0.4160490338265701,5.053017884789379
CNP0397695.1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCC(C)C)O[C@@H]1O[C@@H](CO)[C@H](OC2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1O,847.2690000000009,1.0045211930604865,0.0295689061380841,4.801114375112327
CNP0046992.0,COC1=CC(C=C2OC3=CC(OCC#N)=CC=C3C2=O)=CC(OC)=C1OC,367.35700000000014,-0.4620105268844257,0.7244738038759834,2.423520091392678
CNP0139451.4,CC(C)=CCC/C(C)=C/C[C@@H](O)/C(C)=C\CC[C@@]1(C)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]1(C)O,474.72600000000034,3.328202390246248,0.1593570411688226,4.877853676617775
CNP0542321.1,CC(=O)C[C@]1(O)C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O)C2CC[C@@H]1C3,362.5100000000001,2.930310628133662,0.7891130255319627,5.721121473608839
CNP0351798.1,CCOC(=O)[C@H](CO)NC(=O)C1=CC=CC(O)=C1O,269.253,-0.0697121384561315,0.4325348557954606,2.512382783674644
CNP0179997.1,N[C@@H](CC1=CC=C(O)C(O)=C1)C(=O)N[C@@H](CC1=CC=C(O)C(O)=C1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N/C=C/C1=CC=C(O)C(O)=C1,663.6840000000003,0.0611297849691354,0.1187864709495832,4.02454783540419
CNP0130195.0,COC1=CC2=C(C=C1C=CC(=O)O)OC=C2,218.208,0.8337972358239812,0.8039935513107048,2.3961946291944862
CNP0235436.0,COC1=CC(O)=C2C(=O)C(C)=C(O)C(=O)C2=C1OC,264.23299999999995,1.684494092166237,0.8426724317851534,2.566981866601441
CNP0199364.5,CC[C@H](C)/C=C(C)\C=C\C1=CC2=CC(=O)[C@](C)(O)[C@H](O)[C@H]2CO1,318.413,2.936964503140726,0.7822050030859463,4.92736002711651
CNP0323460.1,COC(=O)[C@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(C)[C@H]4C=CC5=C6CC(C)(C)C[C@@H](O)[C@]6(C)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,778.9770000000008,2.6632435546590782,0.1586409177153193,6.135385266698581
